id_tweet,user,followers,friends
1115703747261423621,180478759,137,76
1115702723721269261,139552164,95,623
1115702026313269249,780395902880124929,26,186
1115701732556922880,564828790,3145,3496
1115700731254849538,128433515,329,259
1115700585163100163,972513606163226624,23,368
1115700568029319169,615339406,158,1034
1115699905467637760,450230786,11913,1753
1115699719995629568,1055996911709233152,57,711
1115699709249818624,574911173,59,239
1115698684698742785,128724284,655,310
1115698172159037440,176136566,86,272
1115697615373520896,701938889565609984,130,137
1115697285285986305,266836438,131,595
1115697263299440640,938603413243334657,106,202
1115697244706045953,75318869,1330,1544
1115696858435915776,957737291665100801,109,48
1115696551760941056,799132929767211009,14269,101
1115695947017859073,2527017225,1418,2812
1115694276975972353,1480871605,3914,4865
1115694190850134016,248494149,190,372
1115693834124632064,2436017600,789,104
1115693046170042374,143153987,1180,1218
1115692754061930502,844528970,8339,4146
1115692300108169217,32963789,75,391
1115691432268976129,706586849687506946,32,292
1115690491612401664,186299798,343,402
1115690457160474624,3504295282,1790,2547
1115690302671659009,487009308,315,899
1115689909946335232,3361578191,68,290
1115688488492503040,811769406,129,371
1115687343502000130,135640477,2920,3062
1115687192758837255,143161466,2946,4620
1115686818345828352,999905130,128,217
1115686581514403840,1005877111318605825,388,436
1115686573109018624,2290129711,616,767
1115686377918730240,119516947,481,668
1115686026100518912,108185785,16963,445
1115684965755256832,3428756008,50,81
1115684378288455681,1034983490184462338,19,217
1116636932380024832,520675120,1252,1504
1116652112493072384,2212995740,114,212
1116655468649373696,2212995740,114,212
1116664691831517190,562639969,17710,1561
1116667508893855744,411940200,810,2016
1116666364222214145,978480028961968128,1145,1237
1116665594886131712,344279607,1530,4457
1116665046564777985,188155319,531,4997
1116671860710752262,1091853539868110849,450,605
1116674781900890112,3160096900,1404,5002
1116673613766299649,988454514926776321,24177,537
1116673400116776960,1167184940,1645,1779
1116680022591459329,12567222,4120,3804
1116679738876207104,88518918,13351,1161
1116680960232304640,2216081953,12,133
1116680132742270978,1093481149316374529,0,8
1116681955284856833,69409424,693,2253
1116681604687106049,149566217,959,917
1116682866866495488,783499607615631360,854,2154
1116683871142252544,177329308,53,20
1116683260560662528,69409424,693,2253
1116685876841603072,333627417,99,167
1116690343439884289,22953202,198,1778
1116691185718964224,17813487,8851291,1106
1116690525946621953,807592203061170180,4,43
1116689926748135426,35013719,7994660,2440
1116695024761233409,2600000352,946,1250
1116694503795101696,811903856,72,962
1116694489488293888,1379877086,859,2352
1116703666894004225,137108279,405,513
1116704807283306496,1097148565082832897,30,140
1116704590446104577,385604526,90,243
1116708276874481670,103288327,37312,2365
1116709350310121472,54794854,444,1707
1116709313584803840,480856611,203,102
1116707568133574657,849569191,4147,1216
1116709899029876736,174917836,734,337
1116709660093030401,317437994,144,366
1116712499800416256,1113240128363872256,2978,4998
1116711358521860096,1035091088,58,737
1116713921233158144,221240588,19989,0
1116712493374738432,36124435,600,231
1116712422847520768,57330478,1135,699
1116712205817405441,418854285,28,124
1116711746339778562,222949005,940,237
1116711177890013185,1113240128363872256,2978,4998
1116710739258040322,779015543907049472,1447,1036
1116710659381760002,126204564,2455687,426
1116713108121190402,368761224,262,887
1116717270389219332,902233786389233665,241,169
1116715640226811905,118544471,523,1749
1116715629942312961,139573992,492,746
1116714922010918913,150406687,5992,470
1116720172843307008,74917482,830,3280
1116719284200275970,336859077,1244,1937
1116721702535348224,265045567,1609,1095
1116722122653667328,318866906,80,117
1116724635276599297,90453576,899,1043
1116723477824843776,697218686965432320,5,61
1116727903457300485,468548772,12,101
1116727236265222144,58071802,214,684
1116727917034254336,16315711,1361,894
1116729030902984705,78647686,5571,3167
1116728904780263427,225053298,578,666
1116728206172803074,1024687696311214080,712,1302
1116727639069401088,622082899,2760277,2007
1116726725159870465,1116667990924304384,32,174
1116726960342876162,418854285,28,124
1116731898217279488,913036677152722944,37,600
1116729604977328129,257808853,13277,14610
1116730394618023940,72118659,919,900
1116736175228817409,418854285,28,124
1116735370803200000,296017197,19698,1558
1116735143069331459,4541834237,174,214
1116734446319951874,786595851988631552,15741,166
1116733583354413058,714077721702363137,388,1215
1116739681964765185,391330489,5728,798
1116737165512331264,1104536051299823616,34,54
1116739685429186562,50815461,495,831
1116741655401512960,4049630309,296,1952
1116741551726768129,317437994,144,366
1116741432973283328,29885219,1643,1207
1116740962338918400,129840355,2655,1334
1116740784705945600,318866906,80,117
1116744180288643078,276334307,444,808
1116743911689596930,183241229,8929,572
1116742791281958913,805528640184287238,2802,4612
1116741835861504002,28609693,1056,1316
1116741020169986049,17813487,8851291,1106
1116747375371014145,171681117,8981,8623
1116747252565970944,5842002,365,1086
1116747170835849216,2695743957,1457,4422
1116746368159297538,33381574,1255,1553
1116746106262773760,66848133,105,362
1116745677273538560,391369629,38,175
1116745615894089729,200963549,76,164
1116745470305603584,894362569137410049,153,609
1116745410675134464,1029399565097738240,658,514
1116745331180474369,1093391352,113,343
1116745131397398528,29885219,1643,1207
1116745061667168256,151314675,211,427
1116744979341246464,169977532,1788,1474
1116744583105347585,3019201143,1385,981
1116748891154735104,1461109651,567,1470
1116748249149394945,759181446,485,568
1116751421746106368,579432046,205,1095
1116751135015153670,240409671,12866,526
1116748623658868738,1461109651,567,1470
1116754381981003776,498224071,414,1721
1116754645727076352,3776571081,434,1354
1116753977293586432,788163331,538,2136
1116752910791139328,50651755,384250,895
1116752652103237632,866970002,595,617
1116757706067435520,1447425972,105,135
1116759067219779584,1350531444,184,111
1116757527239151616,2992888683,103,595
1116757351225278465,241820320,785,497
1116756598360133632,2809750927,330,153
1116756387474731008,42349828,10588,659
1116755692592029696,220246113,623,622
1116763065486331904,283668504,1641,699
1116762031644913664,712691692319719424,523,2152
1116765204707078146,4571413371,66,130
1116765424622944256,221243088,2982,267
1116763440272556032,586040807,216,298
1116766936711430144,239602003,124,499
1116770285091299328,1050739282720317441,38,14
1116769377104252928,239972755,429,1007
1116771755966623744,263883503,605,334
1116771057355112454,998145667,109,167
1116773369918046208,174690093,3236,884
1116772782086475777,963322038,135,140
1116771703676448773,992469553081970688,3,45
1116770390859186181,2463341099,145,360
1116777940258308098,275157490,45,500
1116777237074911232,984076073137733632,58,48
1116778099218288647,77625278,18917,5112
1116777690202365953,873326305303040002,118,184
1116776879942438913,924873572,519,728
1116776565344485376,77625278,18917,5112
1116776440882769922,152020269,1977,1249
1116775975759564801,3289503310,78485,695
1116775527044481025,2290229465,103,239
1116781557660958721,966492682196606976,490,395
1116780577468841984,966492682196606976,490,395
1116780442089398274,2285032889,232,1205
1116779598161829889,170015948,504,879
1116778842142720000,301787469,100,294
1116781884342718465,202923037,271,527
1116781294610993152,191033442,1840,436
1116782830065942530,842909650639077379,259,557
1116789041041694720,146672874,74,519
1116793206551695361,419146393,657,624
1116792756439937024,391330489,5728,798
1116792904742125569,498742163,62,575
1116791762339524609,98129868,173,268
1116791360491642882,3377512174,38,360
1116791149081927680,155356448,5823,4631
1116790815433510912,739690782,78,345
1116790536701014017,148465029,2105,4558
1116789689359507456,902900828134154240,1984,2876
1116787669449805827,1114872521805971456,0,1
1116782954859171840,992092535282597888,2,92
1116794784553693185,873715399254265856,1002,1555
1116794386728095744,909581792000307200,97,95
1116796829730050048,164814741,1505,4338
1116795988436574208,1692687985,21,76
1116794275805577216,119916004,166,257
1116800636010606595,531968180,765,2087
1116798985849774082,902233786389233665,241,169
1116798534534291456,162295789,235,603
1116797599065964550,334143646,1918,2585
1116797254785019904,1021426743155019776,132,983
1116801657214570496,208573540,66,105
1116802303800020997,1030136834054152194,114,999
1116801462368182274,4744558156,220,530
1116808298542641152,904045255401635841,12,138
1116806536653955072,104681675,124,504
1116811332785983494,250255849,1052,958
1116810836138438657,840683053555077120,24,405
1116810255269343232,132016477,2890,3655
1116813855265566720,268032491,400,1063
1116813497571184640,262380634,413,221
1116816283088109569,627115323,377,1127
1116819318996701186,43438049,2576,2500
1116823336598810624,142508516,43,49
1116822487772336135,97122333,372,658
1116820606937387013,50109798,732,2185
1116827071181983746,195445123,106,766
1116821129916755968,69614956,76,243
1116827428104675328,2518060502,1241,1161
1116831440300322816,961174572,168,0
1116835297927532545,142861419,176,362
1116835982119190528,191033442,1840,436
1116841240505532416,3038282761,40,293
1116838782215630861,1272495530,121,854
1116841182657744902,833629518,112,469
1116834325922832384,3866808983,4,3
1116846147744800769,450084525,2473,2325
1116843727497191424,112748470,695,813
1116842633790468096,332343461,180,757
1116848142899716098,184163650,88,180
1116847778301345793,349663217,154,300
1116849617474326529,2375533562,108,280
1116849552835915777,1067212512020570115,83,118
1116851594258264064,728285575053230080,3270,4261
1116853974169206785,1395734076,632,1648
1116856443469271045,154177967,602,1960
1116858040903512064,997263636266708992,761,324
1116860910230962178,227115550,361,982
1116857940236017664,506656782,800,614
1116860854107086848,45191573,42,297
1116857764112994304,1112487993611337733,583,678
1116862260993982466,104930217,478,475
1116863579163176960,514571208,1858,1535
1116865877817921542,797139762024972289,224,1449
1116872454394253313,3153058024,501,1092
1116872108234219520,305686892,91,173
1116875739767418881,67021694,330,566
1116875528840056832,71844329,3405,813
1116875022872842240,102468371,516,5002
1116874774242897920,269798907,428,407
1116878301707087874,979788994979549184,1950,2730
1116880727075885058,2612470844,43,316
1116880446653177857,68608389,819,1368
1116886726553718785,153178664,128,586
1116886632832086016,765284564763803648,14,306
1116889921418092544,2188895869,58,133
1116889622787891200,110433782,124,553
1116889541259005952,121567468,888,1054
1116888813215846400,28809367,641,728
1116890853430132736,535889134,124,1214
1116894224404840448,110471555,244,899
1116892017651531776,205374243,110,395
1116857510068142082,380615538,160,48
1116896123166371840,841654882587275266,99,333
1116899845682364416,246362844,186,514
1116905882426728449,2340263890,18,372
1116905291378044928,940040239,1075,1098
1116908971900788736,214283507,124,383
1116908784792870912,840505450227478528,355,589
1116910032283738113,214697363,48,122
1116911141622513664,89760921,627,2131
1116915548355428352,317561362,244,873
1116916826863284225,4901813386,10,242
1116928472310538240,196346538,53,231
1116928146098610176,743558736975888384,220,148
1116925826753286144,334909293,945,879
1116925569093054464,57180470,264,760
1116933832819781632,2216081953,12,133
1116942910946258944,2330871000,84,650
1116941584896012288,50651755,384250,895
1116948652864483328,2216081953,12,133
1116949134886543360,50651755,384250,895
1116971829330096128,261882167,243,1144
1116991916866985984,50651755,384250,895
1117000538829271040,979788994979549184,1950,2730
1117004726925778945,1115312410401832960,1,35
1117003938207870976,253041051,168,557
1117012594823442432,56882549,121,504
1117013637783224320,144248569,558,640
1117022586137915393,2702908235,251,1190
1117029436963028992,3125529148,24,159
1117030374473965570,250895624,6469,5321
1117029378695794693,113138316,23597,2704
1117033941255561216,3937947196,2111,5000
1117033654692327424,425357357,644,905
1117031968053649408,1097598310699991040,1707,1789
1117031312039251969,327971680,1544,1080
1117035254198435841,1618429856,105,371
1117038554264293377,54660674,170,167
1117037432527040512,792025536721739776,233,827
1117034986694225920,2299304481,29,233
1117041291752345600,1115708877016690688,4,20
1117040948918276097,254795872,4609,2172
1117044557085061120,4556677713,24,262
1117042848837271552,875480728749867008,2258,4961
1117048770267631616,218275327,478,810
1117047059306225664,327646283,1152,1771
1117046847120527360,44401922,2370,2277
1117046426524160000,2396340536,68,349
1117052996184104960,2996283647,97,979
1117050643372441601,298547102,345,977
1117050194447695873,102099478,3008,1891
1117055308470411265,816393654,75,797
1117055256725213184,81710179,72,170
1117054988650536961,206364342,163,1482
1117057850357026822,348828141,418,463
1117060159686238208,2484574504,2030,4933
1117059790428094464,1184024779,98,464
1117059477113638914,584417227,263,594
1117057817377005568,1059155914920484869,33,182
1117057726545371138,17028666,1780,1687
1117064199144914945,595573703,111,160
1117061415112777731,1475825568,103,1025
1117064077916954625,1253016337,10200,9706
1117063774714900480,325814953,271,462
1117063274829373446,168292452,1287,4996
1117061940017336320,776227467044462592,171,271
1117068706755039232,2717509754,218,469
1117067894876192769,2208184522,67,150
1117071058987778048,385630186,202,437
1117069120669921280,318866906,80,117
1117072469242855426,567152038,712,695
1117071790961037313,883379031877570562,1697,1927
1117071639500423168,142314442,4969,2261
1117070205228863488,386042188,1743,30
1117074083391389696,117788249,171,319
1117074036150931461,1038544242,480,4996
1117073507563839488,160555883,1958,4309
1117072913784627200,88827627,385,277
1117077900426194944,234099910,275,916
1117077287747424258,286875103,3394,2907
1117082454794354688,419219237,33,55
1117083324441350146,350485419,299,840
1117082402332000256,1114287618,65,174
1117081767620558850,137908875,2451722,2497
1117087799159795714,158133531,1304,1553
1117087398633062400,1075182496550215682,1,21
1117086908348289024,3364352657,37,35
1117086468894265345,21929512,399,356
1117086103494955012,1713920065,578,209
1117085917699813379,336050218,271,950
1117085620013359104,469195327,56,102
1117085490786832389,399607358,237,572
1117085296720588800,836851970,216,288
1117085021838487553,3160096900,1404,5002
1117091064245051401,1063568236334198785,133,289
1117089632464834564,619629369,212,537
1117089587401240576,1100526371653251074,8,73
1117088827334713344,912698733107843072,349,352
1117087940419751941,127955988,489,1002
1117064429722636290,2895242032,399,1431
1117044069178466304,1078069262,289,161
1117094296711311360,128292663,219,616
1117094081295994881,582208165,122,127
1117094049645834241,829750951,1600,2599
1117093651178565633,231490106,34,146
1117092672240529408,242156289,73,636
1117092362411495425,212071659,181,416
1117097646529888256,1607108881,1955,1768
1117097577412014082,2407327620,47,35
1117097276118315008,161046946,493,473
1117096983125209088,799428892834598912,27,730
1117096256374038529,3013488287,634,3721
1117095864986685440,1447008680,9,42
1117101104423108608,154013802,314,403
1117102718458441728,75602396,146,1218
1117102577789952001,267852022,737,1188
1117101749624541185,906806808,260,698
1117100687832375302,904768686011162624,96,355
1117099828109029376,82091681,65,509
1117099776254853120,152688800,753,1073
1117099676229144576,846876716584910850,6,61
1117099327023874050,284794338,173,844
1117099281339551745,62079577,323,351
1117106118852005889,965371654808526850,60,58
1117105616621834241,208402285,134,362
1117103368261066752,2511495872,710,1032
1117102942048403457,634963529,554,549
1117107959392350216,247126818,57,599
1117110113700057090,805600776,88,1792
1117110015146496000,16271033,2279,2343
1117109482444742656,1090099680007069696,113,2290
1117109101476052993,1640798665,578,525
1117109060854218752,92421211,230,1032
1117108342953058309,732660074947223556,622,362
1117111813924184068,194472420,196,378
1117111201312407554,287815036,74,280
1117113977681645568,447038006,111,366
1117113756675452930,257625562,608,938
1117112660829593600,550631068,55,204
1117112214471704576,113061890,3395,3315
1117112106422288384,2243210644,248,1470
1117111871893594112,857996714342535171,93,1218
1117111271730532352,866765766397394944,97,272
1117117531448336386,289601689,20,96
1117115930327355392,469365991,122,338
1117115466579959808,12567222,4120,3804
1117114654327803904,411582457,367,797
1117120501929906176,98467110,148,214
1117119355253346304,127912978,357,886
1117119355123269632,105965063,527,1359
1117118840478019590,243388085,137,261
1117118174732754945,82252924,116,227
1117125064376320000,932281286319845376,162,284
1117124357980151808,135721690,38,79
1117125481332187136,2894546566,3132,850
1117124256645644288,151427675,540,683
1117124083492229120,176950022,266,453
1117122797732552709,253121287,209,366
1117122788446306304,383576088,842,871
1117126481564639238,549678254,49,204
1117128866026414080,3784456515,1044,534
1117127489220902915,621912575,63,210
1117127028183109634,222960318,188,1655
1117126880430313473,2859728441,35,213
1117126674062217216,301186489,652,453
1117133026033590272,308795773,219,1191
1117132809112518656,1107450653478211584,4,37
1117132227400355842,181810818,667,1551
1117129922319876100,515968621,509,327
1117129692585312256,2771338713,242,405
1117134911335477248,292616136,464,176
1117134808235368450,77625278,18917,5112
1117133741829361664,92119798,15416,2291
1117133635046522885,54312487,398,3521
1117133444549619712,554756814,2397,2053
1117139032721457153,231821585,34,82
1117138588427325440,69409424,693,2253
1117142457098100737,33942531,1070,1107
1117144179270930433,84881743,525,441
1117142436550270982,963883752224182274,214,70
1117141147653214214,1006209481733263360,635,804
1117147980937814018,69664002,85,239
1117150453484142592,1022587791673307136,8,46
1117149938738180096,438422620,85,143
1117149209487081472,1038023104558116865,3,24
1117155640730947585,2928731830,185,24
1117154351674474501,436128600,163,986
1117153805089611776,160271310,336,328
1117152431111122944,161797442,54,289
1117152153636933634,771202382092836864,68,51
1117158082323390464,119916004,166,257
1117159449179971584,807592203061170180,4,43
1117158773783703557,943309586496409600,807,63
1117158384808206337,2810594611,203,145
1117157300551213057,113795262,185,420
1117166435279757313,783521366028980224,501,1911
1117166088641548294,1576232053,4158,4340
1117165708889161729,12573782,498,566
1117165258047668225,368572559,2011,1582
1117165130935099398,2398903322,15,67
1117164690650673153,102566592,92,191
1117172584041390080,203610195,680,1024
1117174701212803073,3092799281,7,124
1117176261447647233,1711752325,168,235
1117178692818567168,74363835,2040,4638
1117185077396561920,146151816,60,541
1117189095661371392,251909180,397,442
1117187910099439616,110837876,171,780
1117187765865734145,882251816,1794,1786
1117187313975660545,312092464,335,898
1117193066547437570,167116647,83,74
1117196967430504455,707294180,43,153
1117200159304232960,176144093,447,392
1117199843196317697,801445967589412864,603,410
1117198788882464775,957684952593813507,193,140
1117198541619912709,1295933246,113,334
1117197927276064768,12560002,282,523
1117202816035115008,2957425251,1096,1203
1117201802229739520,898271798,137,294
1117201279426736130,58644851,145,302
1117206229187735552,246623440,3220,4299
1117212256863965184,83542883,624,2231
1117209002071527425,3364393301,2326,1005
1117215142951964673,2400772932,228,1178
1117219007852163072,3085321547,429,737
1117216477596323840,58957641,87,182
1117216170116112385,21448825,2929,2091
1117220960753594368,128106997,55,132
1117226464523563008,85868418,684,684
1117226888043401217,1648430478,117,76
1117226554722004997,156500206,921,3494
1117224555230244864,1222063038,3614,3680
1117229214942539776,980289249927946240,492,939
1117232568586338304,1011840452163751937,65,1198
1117235631325945856,3360097709,569,433
1117237188897452033,12563152,541,1380
1117242178856718336,148997902,166,404
1117240227045761030,287426137,65,695
1117246247100997633,1100927035768221696,47,90
1117244954017980416,558626773,34,164
1117243672469360640,200630036,238,297
1117253320110948353,21114993,519,1104
1117252785995747328,1108374567620395008,638,776
1117253801050804225,716325307,59,256
1117252758963478529,2557960186,86,269
1117256471081902080,838092028965707776,60,249
1117254771159728128,42130339,394,206
1117261283659853824,227484573,2103,4756
1117258208173862912,99622927,357,540
1117265012060557312,131907292,535,960
1117264921027387392,1034254342189133824,12,112
1117262698973151235,150772243,1335,2144
1117266308301819904,3092592983,37,333
1117272634910285827,57078099,116,665
1117271257119064064,50651755,384250,895
1117275737877176320,2316455468,133,1022
1117274751226007552,476862393,765,2352
1117201344388050944,453653640,504,683
1117110936572243970,442435949,491,896
1117108649405689860,455220998,661,935
1117286806318456832,461528105,50,739
1117292434663387137,168876556,64,228
1117313032500150272,101268670,1380,932
1117345514817638400,2316455468,133,1022
1117361390682017792,164363047,1914,2923
1117373805654155264,2848911105,132,380
1117378046372319232,3171422031,1482,2247
1117383520371007488,143314447,423,1140
1117393396312739840,2500071131,123,513
1117392955818618885,167555553,200,508
1117100627019038731,60301013,103,261
1117398294274236416,108832164,1075,2679
1117404227708628993,128350106,318,1149
1117412355493724161,2232324206,218,680
1117419141789564929,343822945,69,353
1117416443077976064,2786483349,10,110
1117428993043648513,391330489,5728,798
1117428133299458048,716649919059255296,89,777
1117432957298511872,150868774,3760,1211
1117431381280399360,32788507,2013,3881
1117438792309334016,4366863556,68,79
1117438696545034240,2289095389,103,357
1117436779831930882,280162731,97,318
1117446286167478273,237484668,160,444
1117445053868277760,742312196034727936,48,191
1117447408361910273,465015381,3465,4050
1117453064531783682,143145287,136,457
1117452166413860867,100335426,403,309
1117457428176670720,230045901,43,143
1117465482771226624,709654017,48,399
1117411062398189569,819728875,76,570
1117404157332344833,1408802678,45,182
1117403061729812481,50109798,732,2185
1117382065358610435,813863983,4440,546
1117358031862419456,3921323949,170,495
1117284223814119426,241619324,45,209
1117274581017026561,740044423258574848,99,262
1117269958562668544,458587627,2078,2332
1117266379097497600,417216809,227,572
1117265433789456384,2716233861,43,33
1117254531824455681,1100927035768221696,47,90
1117237836103725056,756854868103589889,35,168
1117229975692881922,1056241423148814336,72,76
1117228984956329984,268029838,367,588
1117217913805713408,953395597674983425,9,60
1117215672042426368,24177898,3016,3171
1117197236658683904,754288152,31,72
1117191554773463040,2175230337,61,90
1117187551675207680,882251816,1794,1786
1117172343414120449,1090307660157779969,10,50
1117169502708555777,89406341,79,209
1117160275080355840,1068607725414825986,16,39
1117141969958993922,298622884,157,656
1117139560734101504,1009554989277118464,3127,3858
1117138666416222208,262951039,75,57
1117136374187134977,2484574504,2030,4933
1117136031331958784,131596061,766731,1416
1117135434100899840,752666027159420928,18,191
1117134760181104646,14377812,2230,4996
1117134732284841987,312887235,1286070,290
1117121244392980485,298082330,99,306
1117120621803180033,880259143495503872,166,164
1117116475305807878,2610083038,45,330
1117115960098471936,103090983,195,431
1117115721740218368,1249888620,626,799
1117110501253820416,57330478,1135,699
1117109518658428928,128588014,294,255
1117106490576338944,1078632105595363328,431,529
1117105284730716160,3431649238,33,219
1117097794160988161,827858419,134,152
1117097698262429697,340572278,149,839
1117096933611507713,3145753317,133,596
1117096128498098176,1447008680,9,42
1117095946121355265,787497666041225217,2026,4971
1117095606953099264,803659946680287232,9,47
1117094183880228865,315574889,158,357
1117093774268751872,2525588752,521,542
1117092731027906560,2810027066,479,923
1117092207394217985,3128425058,40,193
1117091420848971777,92999064,668,434
1117091263726092291,2740908465,4579,3952
1117090720693747716,865185356555194368,27,125
1117470428124057602,1085229381319053312,1,5
1117475440019554304,85905016,38896,1114
1117476855844614145,1295820325,135,144
1117482077925126144,324348877,771,469
1117480509498646529,3977902023,530,784
1117494790835376128,414447550,47,251
1117505483106078722,243741788,13653,3225
1117515461154025472,697536419724664832,616,954
1117528708015902721,3146567643,230,932
1117529471551180801,1021497601877856256,722,3620
1117535346173071360,958131472703074304,14,82
1117540355526811649,14638853,146,846
1117542527459110912,208800392,2079,2494
1117542344021151745,4758553862,2694,2546
1117574891560165377,333678381,18324,698
1117582491513233410,1188161192,60,149
1117584532818026497,3025695182,38,186
1117589558412099586,139459162,1973,4983
1117588645287014402,289691580,434,269
1117588398309629961,12567222,4120,3804
1117588346388172800,50651755,384250,895
1117591756743299073,269282699,377,1461
1117591127937507329,428392581,201,154
1117598602312978434,126467467,87,396
1117603975984046080,1107450653478211584,4,37
1117613569271586816,158037689,112,197
1117617078591213569,1106667271940902914,19,9
1117622513842950145,779139480720736256,2368,3326
1117630540058902528,3350082429,47,172
1117635384794669057,2892266056,923,1744
1117635385599963136,867054570,164,206
1117643556313812993,1290140665,265,593
1117677210809380864,391330489,5728,798
1117697630270681090,621094478,751,908
1117725640604647424,212218246,3248,5003
1117722676167159808,125705907,47541,2365
1117742877424091136,2157942543,170,202
1117759075335507969,142393952,5534,2763
1117723333989158912,1101656510,15,42
1117488138111389697,229909524,1960,584
1117487144615010305,460283860,445,781
1117171369056272385,4495233135,18869,1385
1117147543094407172,726894378510372867,640,843
1117144236271591424,1837849484,685,3272
1117139028686639109,175872606,12509,7711
1117048622036729856,3312759972,11798,1717
1117034809375768576,882841922,52,216
1117767426563768320,2891314294,4230,3931
1117766623895724032,1106353092386344960,6,91
1117773437223755777,21092006,73,250
1117778451279302656,38849674,241,883
1117778391007154177,925689846,4393,1163
1117778332270116866,1102562786,524,231
1117781306367270912,324348877,771,469
1117779711827107840,59824929,32192,1166
1117787351474941953,28550725,2872,3500
1117785244575391745,4495233135,18869,1385
1117796802194038784,3246365577,24,97
1117799382697508869,1067212512020570115,83,118
1117798109260787712,380615538,160,48
1117804060856418304,43553837,155,365
1117805979423395840,43553837,155,365
1117828039281451009,1117782005255741443,6,162
1117835440000765953,4005956476,328,606
1117832434144378881,1091853539868110849,450,605
1117838132882354178,1010214518893498368,111,953
1117836368904953856,1542319800,291,5000
1117843463779778564,942757757647835136,42,176
1117848455471198209,2380856212,8,29
1117848365297881088,251862760,1239,610
1117847289479880705,514571208,1858,1535
1117852809884512268,1014921066190340096,898,4879
1117854782352494592,169797151,73,423
1117877749014642688,922137202288717825,214,423
1117908870859354112,255268838,998,2639
1117913766555996161,380615538,160,48
1117911100165459968,380615538,160,48
1117920343807676416,251185313,8598,6257
1117930568619044866,1045714189002698752,179,1284
1117944783086018561,985255748815945728,76,217
1117946066425585664,3381012501,365,1479
1117952127853375489,2923841337,13416,11945
1117954808206376961,380615538,160,48
1117961725901443072,380615538,160,48
1117961337978675205,380615538,160,48
1117962308251193344,127968444,222,45
1117961547765170177,2490079308,460,1072
1117961324410146816,4758553862,2694,2546
1117960855688290305,1005875041060483072,171,282
1117960193894121472,41139989,3057256,3536
1117967415810379777,202644027,187855,4250
1117966703789510657,797197784,7124,459
1117964294635905025,916008501050318853,305,5003
1117968254440546305,1921893488,110,253
1117975866863124482,332002159,85,588
1117986415625814016,2347782005,8,35
1118001735899975682,292695734,72,285
1118006533726658560,467434207,610,1905
1118009644750970881,127969263,248,123
1117968074009993216,1018972518386950145,529,480
1117964275816062976,916008501050318853,305,5003
1117962346272522240,127968444,222,45
1117959505537642496,41139989,3057256,3536
1117955599394856963,621155195,116,682
1117839124067749888,252134272,575416,2318
1118065275935559680,391330489,5728,798
1118114624807821312,623947877,669,664
1118119774670790657,167744248,5711,4793
1118132184706179072,311024954,37,81
1118139239127031810,83659426,211,1007
1118138780546949120,125705907,47541,2365
1118138377705066498,139906326,4084,816
1118144302750883840,2387864264,1963,197
1118143771869425664,112807682,9142,559
1118142483030999040,17813487,8851298,1106
1118129095148097538,2387424769,11,92
1118146277060087808,4728761363,2016,663
1118151471852335105,267512650,1182,1343
1118150141419118593,267512650,1182,1343
1118151726119440385,2703887626,7197,7114
1118163550923628544,380615538,160,48
1118182687796269056,288395269,864,2004
1118190561566101509,3054286644,74,59
1118197322721189890,212086212,495,1234
1118196101901897728,17813487,8851298,1106
1118197960381206528,81998047,2701,1968
1118199601788542977,623185438,1458,4628
1118209856295641093,138520125,398,905
1118207600477319174,160192222,142,489
1118215170541674496,881879555698548737,298,290
1118214872876109824,158504051,432,1493
1118217231878504449,1058064766344798208,103,134
1118222870436569089,274569166,28,217
1118231136029872128,300446129,18,81
1118239050442379265,756753230944673792,16007,1823
1118250571662807040,1395630624,24,55
1118287899382951941,98149563,507,2219
1118305352720760832,151670340,1449,1279
1118311023252049920,231237044,56,301
1118323446558199809,838484029,3778,2756
1118323304903979009,838484029,3778,2756
1118328916471627776,224110171,2448,1467
1118328458835365889,789651743596539904,175,933
1118295235732361216,2419025351,39,534
1118363489557467138,158504051,432,1493
1118368926436663296,795338650313748480,7,82
1118379436657844224,380615538,160,48
1118358070105649153,737033227358117889,67,167
1118499822737264640,56882549,121,504
1118509245413167104,110762082,3141,4349
1118512283058098176,1001221206417211393,683,669
1118521926660567041,156071300,257,179
1118540693566369793,590425341,49,159
1118557630115581952,1094976695969427456,6,13
1118566254359535616,438029677,1638,141
1118564992251518982,438029677,1638,141
1118585254342742016,439660705,14,77
1118614146063507457,916660833530368000,169,712
1118650255703199744,158504051,432,1493
1118650104859242497,158504051,432,1493
1118676297864101888,380615538,160,48
1118728098365739008,104921605,296,687
1118727513403006977,104921605,296,687
1118738173151125505,41925147,5534,1818
1118775436379611137,387278763,577,489
1118776518782672896,186322286,194,370
1118886702821539840,1080537768281997312,144,111
1118886681598410754,1014669759521153024,196,121
1118885435080609793,157886374,1008,992
1118895736249376769,1014669759521153024,196,121
1118895953833025536,212785549,1414,2194
1118905023461842944,380615538,160,48
1118908231349362690,1103667768644325376,65,507
1118908091674910721,2961164117,4285,4502
1118914011242881024,637129096,148,196
1118941148242952192,1158201505,10289,8652
1118908368058499073,197266208,594,945
1118670570147676161,1118669937122447362,1,38
1118636314067447808,377173121,132314,954
1118561432277266432,1038103077130305538,25,538
1118553018411159558,196745040,5381,234
1118541756168069120,546817265,23,88
1118513822430638080,981254439632867328,1338,52
1118509904036356098,1113073590730178560,10,24
1118472115760566279,1242282247,21550,60
1118349273689665536,1116037407974002688,26,1056
