tweet_from,TweetId
1131518209088212993,1131551455977103360
1131224276194004997,1131551455666737154
1131224276194004997,1131551329376198656
1131224276194004997,1131551252544917504
1131224276194004997,1131551252159127553
1131224276194004997,1131551242692571136
0,1131551167702589440
1131180521474727936,1131550531980341248
1131224276194004997,1131550478695829507
1131224276194004997,1131550023030849536
1131224276194004997,1131549580208812033
-1,1131549547023478785
1131525934807490562,1131551458770464768
1131224276194004997,1131556471836205056
1131224276194004997,1131556400050651138
1131224276194004997,1131556068981661696
1131518209088212993,1131555976790904832
1131224276194004997,1131555309686841348
1131224276194004997,1131555058447994880
1131518209088212993,1131555055503577088
1131518209088212993,1131554759348031489
1131224276194004997,1131554218576371712
-1,1131553618283421696
-1,1131553498754093056
1131224276194004997,1131552925279555584
0,1131554265309306880
1131224276194004997,1131559831473655808
1131224276194004997,1131558968181047296
1131224276194004997,1131558853324283905
1131224276194004997,1131558839730483203
1131224276194004997,1131558634771681280
1131224276194004997,1131557257827762176
1131224276194004997,1131557062557802498
1131180521474727936,1131556965002432512
1131558555348348928,1131559449133498368
1131558555348348928,1131559002842816513
0,1131558555348348928
1131528909806297088,1131557925049294848
0,1131557552033079296
1131224276194004997,1131564127242149888
1131224276194004997,1131562371435171841
1131224276194004997,1131562317731291136
-1,1131562219047665670
1131224276194004997,1131561936955564034
1131180521474727936,1131561865350393856
1131224276194004997,1131561522633871361
1131224276194004997,1131561195675246592
1131224276194004997,1131561056445317123
1131224276194004997,1131560846725931008
1131224276194004997,1131560844972761088
1131224276194004997,1131560545713315841
1131224276194004997,1131560513320697857
1131558555348348928,1131563682423549953
1131224276194004997,1131567383393513474
0,1131566927703359488
1131224276194004997,1131566750540140544
1131224276194004997,1131566701487763456
-1,1131566700632182785
0,1131566083733893120
-1,1131565319053615104
1131224276194004997,1131564489659289600
1131518209088212993,1131564441303228417
1131544536868638720,1131564281961570305
1131528909806297088,1131567942322348032
1131558555348348928,1131566747100876801
1131224276194004997,1131570555633754112
1131224276194004997,1131569389655011329
1131224276194004997,1131569134507106304
-1,1131569077607178240
1131224276194004997,1131568508784005120
-1,1131571621398011904
0,1131572349336248321
1131518209088212993,1131574517455831040
1131224276194004997,1131573781967908865
1131180521474727936,1131573267830050817
-1,1131571744509169665
1131224276194004997,1131579052777775104
1131224276194004997,1131578919465967616
1131518209088212993,1131578647381512192
1131518209088212993,1131578088750501894
1131224276194004997,1131577983637098496
1131224276194004997,1131577802782846976
1131224276194004997,1131577748818989058
1131518209088212993,1131576911082266624
1131224276194004997,1131576738218151936
1131224276194004997,1131576471762477057
1131224276194004997,1131576197475917829
1131224276194004997,1131575965568634880
1131180521474727936,1131575953082212353
1131518209088212993,1131575680121102338
1131224276194004997,1131575543638482946
0,1131577464445132800
1131528909806297088,1131576377348694017
0,1131580825630388226
1131224276194004997,1131582702635933696
1131224276194004997,1131582576248971271
1131224276194004997,1131582533077020672
1131224276194004997,1131581733869096961
1131224276194004997,1131581724838834178
1131224276194004997,1131581233090170881
1131224276194004997,1131580338453585921
1131224276194004997,1131579562209554433
1131224276194004997,1131579320806379521
0,1131579266867576834
1131521776444432384,1131586662184693765
1131224276194004997,1131586398048411648
1131224276194004997,1131586309171089408
1131224276194004997,1131585785973628928
1131224276194004997,1131585374898270209
1131224276194004997,1131585283219230722
1131518209088212993,1131585091916980224
1131224276194004997,1131584680413868032
1131224276194004997,1131583899803541504
1131224276194004997,1131583216308097030
1131520113935560704,1131585711508021248
1131166198715043840,1131585667669078016
1131180521474727936,1131589329963364353
1131224276194004997,1131589019618480128
-1,1131588636342968321
1131224276194004997,1131587904525012992
0,1131588494323736576
1131224276194004997,1131595522819723264
-1,1131594956827779073
-1,1131594128670822401
1131224276194004997,1131592290298978304
1131224276194004997,1131591892720934912
1131520113935560704,1131596745371213824
1131180521474727936,1131600145907363840
1131224276194004997,1131598784520183808
1131224276194004997,1131596966532657152
0,1131597913417834497
1131518209088212993,1131603335935610880
1131224276194004997,1131602999292440576
-1,1131602339016708096
1131224276194004997,1131606621958877184
1131518209088212993,1131606060727459840
1131254724815130625,1131605554181365765
1131224276194004997,1131609213782888450
0,1131609902831558659
1131544536868638720,1131615597249388547
1131254724815130625,1131613847163478017
1131254724815130625,1131612929751703552
1131224276194004997,1131612928040480769
1131166198715043840,1131612778576470017
1131224276194004997,1131618108173705217
1131254724815130625,1131622402717360130
1131224276194004997,1131621471216971776
1131224276194004997,1131620465003421697
1131224276194004997,1131620205879287808
1131224276194004997,1131627041911201798
1131224276194004997,1131625966248308736
0,1131626318712463360
0,1131624826035154944
0,1131628577718505472
1131224276194004997,1131628129955586048
1131224276194004997,1131627587854315521
1131166198715043840,1131629753889370112
1131402246464389124,1131628387318075393
0,1131634464713576449
0,1131633806199406593
1131224276194004997,1131636853730365441
1131224276194004997,1131636617666551813
1131224276194004997,1131636510183297025
1131624640537944064,1131636652760338437
1131224276194004997,1131641995578040322
0,1131640155968856064
-1,1131641592216006658
-1,1131641471256453128
0,1131641465938092038
1131224276194004997,1131649484168007681
1131224276194004997,1131649209134997505
1131224276194004997,1131647265976795136
0,1131653031412609024
1131224276194004997,1131651415804448768
1131224276194004997,1131650416188514304
1131224276194004997,1131649715559436288
0,1131650689271291904
1131653031412609024,1131656150318026757
-1,1131655456085172224
1131224276194004997,1131659264332836873
1131657301247614978,1131658157896491010
1131180521474727936,1131663520209211392
1131224276194004997,1131663059263598598
1131224276194004997,1131662939273027584
1131224276194004997,1131662793386725376
1131518209088212993,1131661370217443328
0,1131661521753391104
1131662366402371584,1131662818128867338
1131653031412609024,1131665971536642053
1131224276194004997,1131665538126622721
0,1131672040921030656
1131224276194004997,1131672032645656593
1131180521474727936,1131671860721135616
1131224276194004997,1131671666428391437
1131224276194004997,1131671501571264512
1131224276194004997,1131669079918563328
0,1131672362338922505
1131657301247614978,1131671263188004866
1131224276194004997,1131674318977544205
1131224276194004997,1131673629215862817
1131224276194004997,1131672411689148416
-1,1131679780015878147
1131224276194004997,1131679483361148929
1131224276194004997,1131679351819460615
1131224276194004997,1131677790804295680
1131525934807490562,1131679346282786817
1131224276194004997,1131681462250541057
1131224276194004997,1131680683452182534
1131528909806297088,1131682476068360192
1131528909806297088,1131680802130022400
0,1131686156758933504
0,1131686606799286273
1131558555348348928,1131687006868840452
1131657301247614978,1131686468638973953
1131402246464389124,1131686221485416448
1131224276194004997,1131689602471911430
-1,1131641467531866117
1131224276194004997,1131694072060686340
-1,1131693812642770944
0,1131693508463611904
1131224276194004997,1131693161418559489
1131224276194004997,1131693084570525697
1131224276194004997,1131698340175990785
-1,1131698254066999296
1131224276194004997,1131698105592819713
1131224276194004997,1131695226668687365
-1,1131641487006019584
-1,1131641486049779713
-1,1131641479741493254
-1,1131641476184715264
1131224276194004997,1131700592987000833
1131224276194004997,1131699375892254720
1131224276194004997,1131698972123369472
0,1131701792847405058
1131650689271291904,1131700008133320704
-1,1131701824782786560
1131653031412609024,1131703678887518213
1131224276194004997,1131705226841546754
0,1131703690505723904
1131702594479513602,1131706243972849665
1131702594479513602,1131705916599001089
1131702594479513602,1131704749898776576
1131702594479513602,1131704650019889152
-1,1131704009188827136
1131702594479513602,1131703897687580681
1131702594479513602,1131703149742501888
1131702594479513602,1131702967982272512
-1,1131708985088851968
1131224276194004997,1131707831290351619
-1,1131710602664128517
1131518209088212993,1131713350554083329
0,1131711903254949889
-1,1131714718241107970
-1,1131717499391811584
1131702594479513602,1131717666073403392
0,1131717377337561088
1131702594479513602,1131716113740570625
-1,1131715532397469698
1131702594479513602,1131714197660815360
-1,1131720422871969797
-1,1131720402437328896
1131224276194004997,1131720245343866880
1131224276194004997,1131718747343994880
1131702594479513602,1131721054257319937
1131525934807490562,1131718563365105665
-1,1131722338771378177
0,1131725127916380160
1131518209088212993,1131723848049553408
1131224276194004997,1131723322792783875
0,1131723272071131142
0,1131723198494593024
1131702594479513602,1131722537635844096
-1,1131726031998640128
-1,1131725847537356800
0,1131728454926438401
1131224276194004997,1131728296071303168
1131180521474727936,1131726825657389057
1131224276194004997,1131725699771969536
0,1131728084888104960
1131702594479513602,1131728767892840454
1131702594479513602,1131728751342096389
1131702594479513602,1131725543727149056
1131702594479513602,1131729849347915777
-1,1131736157413355522
-1,1131734988729266176
-1,1131732842910765061
0,1131733067234721793
1131702594479513602,1131734558502731776
1131702594479513602,1131733374740127745
1131737579810906118,1131737821272842247
1131737579810906118,1131737704042061824
1131224276194004997,1131738412640276481
1131224276194004997,1131737469483986944
0,1131736932030005249
0,1131739966407696384
1131740347862835201,1131741524721639425
1131224276194004997,1131742721868275712
1131224276194004997,1131742430179545092
0,1131741261550018560
1131224276194004997,1131745830870953985
0,1131745260605005825
-1,1131750460665270272
1131224276194004997,1131749993323388930
0,1131749835428782080
0,1131755368361734144
1131224276194004997,1131754122363977728
1131180521474727936,1131753140615823366
1131224276194004997,1131758770978217985
1131224276194004997,1131758604468543489
1131224276194004997,1131758494359674880
1131224276194004997,1131755702630981632
1131224276194004997,1131762735572824065
1131224276194004997,1131762622255255552
1131180521474727936,1131761764721418244
1131224276194004997,1131760232718376962
1131224276194004997,1131760002945961984
-1,1131759542428160000
1131224276194004997,1131759467069153280
-1,1131768537905807361
1131224276194004997,1131768117233934336
1131224276194004997,1131772632976830464
0,1131771430306234374
1131224276194004997,1131778128148402176
1131224276194004997,1131787063894978560
1131771268762615808,1131786550088540160
1131224276194004997,1131802525949202432
1131224276194004997,1131801466363162624
1131224276194004997,1131815722143932416
1131224276194004997,1131815316642779136
1131224276194004997,1131813421840781312
-1,1131818787278344192
0,1131816096821141510
0,1131863502413619200
0,1131868206359023616
1131224276194004997,1131870349770018816
0,1131872378525556736
1131702594479513602,1131870380564594688
-1,1131877622047281153
0,1131877107343253504
0,1131879819317260288
0,1131876292922695680
1131224276194004997,1131882867011858433
0,1131882081406132224
1131224276194004997,1131882019259146241
1131224276194004997,1131887302228287488
1131224276194004997,1131886612214964224
0,1131884858467332096
1131884858467332096,1131888665079238657
0,1131892658719346688
-1,1131894905222193152
1131224276194004997,1131894119071195136
1131702594479513602,1131894889489358848
1131771268762615808,1131892080400322561
-1,1131896298075054080
0,1131897651941691392
1131224276194004997,1131899323166396416
1131900315387727872,1131902477224300545
1131702594479513602,1131901407563526144
0,1131900315387727872
1131224276194004997,1131903743786651648
1131900315387727872,1131904473054494723
1131224276194004997,1131907077956354048
1131900315387727872,1131907461525463041
1131900315387727872,1131906955222638592
0,1131912367636385792
1131224276194004997,1131912213101522944
0,1131911500849975297
1131224276194004997,1131910620440408065
1131900315387727872,1131913599679700992
1131900315387727872,1131910330907582464
0,1131917617491587072
1131224276194004997,1131917235616772096
1131518209088212993,1131914766983794689
1131900315387727872,1131914434740391936
0,1131919226405576704
0,1131919777323266048
1131224276194004997,1131919442961739776
1131657301247614978,1131920718202056705
1131900315387727872,1131920236175929344
0,1131917758738948096
-1,1131923996461678592
1131224276194004997,1131922709993144326
1131518209088212993,1131922356648259585
1131771268762615808,1131924939462926341
1131900315387727872,1131926591569825797
1131702594479513602,1131925594172731394
0,1131932016142901248
0,1131932024128905218
0,1131936528094121984
0,1131933565896265728
1131932024128905218,1131933421440315395
-1,1131939869704499205
1131518209088212993,1131939603991203840
0,1131937239452274689
1131702594479513602,1131938063603654657
1131900315387727872,1131937327431987200
1131224276194004997,1131950894726164480
0,1131949537491333121
0,1131954918460469249
1131180521474727936,1131953596612915201
0,1131958433278824450
1131224276194004997,1131956058421944320
1131224276194004997,1131965495316570113
0,1131967829677228032
-1,1131967705869901829
0,1131974688723353600
1131224276194004997,1131978557167734785
0,1131983526730096643
1131224276194004997,1131991701000732672
-1,1131991082722635778
0,1131990685106745345
0,1132003160573337602
0,1132004011006189569
0,1132001528313782274
1131224276194004997,1132013762981048321
1131224276194004997,1132013412731498496
0,1132022730231111681
0,1132028489509613568
0,1132028103264542721
1131224276194004997,1132033752643833859
0,1132036806395006979
0,1132040343665500160
0,1132045307972390912
1131224276194004997,1132044163854340101
1131224276194004997,1132047947519201281
0,1132046361518641155
0,1132050442714800130
1131670229514366987,1132056360152174593
-1,1132060027496173568
0,1132063026218188800
1131224276194004997,1132061247493615617
1131932024128905218,1132063783436902400
0,1132073328208961536
1131224276194004997,1132078024692817920
0,1132082255084609537
0,1132084061424541698
1132085649006374913,1132089611629584395
0,1132090811657728000
1131518209088212993,1132094663052222468
0,1132104237750603778
1122561193661599744,1132107834664075270
0,1132110712254472192
-1,1132126529067077632
1131224276194004997,1132126482145468416
-1,1132130126483873793
-1,1132138433156190208
1131932024128905218,1132139354497982464
1131224276194004997,1132143562970337280
1131224276194004997,1132141729107337216
1131224276194004997,1132144242531475456
0,1132151975859150849
0,1132161658988765185
0,1132206756967440384
0,1132220180556328960
1131932024128905218,1132230747505483776
1131224276194004997,1132241985329356800
-1,1132246144510287872
1131224276194004997,1132257889857540097
1131224276194004997,1132264198447271936
1132082255084609537,1132271568984432640
-1,1132273378159661062
0,1132285997243424773
0,1132285759057219585
0,1132286832228687877
-1,1132290637217304576
-1,1132291056698101761
-1,1132288462558760960
0,1132297869103423491
0,1132300190206050304
1131224276194004997,1132301021433225216
1131180521474727936,1132300478950334464
0,1132306864795017217
0,1132312332183527426
-1,1132311844197208064
1132320205701615617,1132320728173486080
1132322607087407105,1132322818237116423
0,1132327834024906753
-1,1132327872511795203
0,1132330224660692994
1131224276194004997,1132331602091085824
0,1132333803547058177
1131224276194004997,1132335486721318913
0,1132336421027667969
0,1132334005595136008
1131224276194004997,1132340512319574017
1131224276194004997,1132338533379780611
0,1132349814404984832
0,1132348985719644164
-1,1132354666040311808
1132320205701615617,1132358837246332928
0,1132364460062986240
1132082255084609537,1132378477099921408
0,1132384268158742530
0,1132392845736853505
1132320205701615617,1132393465487212544
0,1132394659093700608
-1,1132395118353428481
1131224276194004997,1132406159841927170
0,1132411154440044544
1130305524837343237,1132426641471430656
0,1132427845396049920
0,1132424858154000384
1131224276194004997,1132435353275703296
1132082255084609537,1132440716049883136
0,1132447049717358592
0,1132454034118533120
0,1132455056979030016
1131224276194004997,1132461290507649024
0,1132459405277057025
1132320205701615617,1132468008604053504
1131180521474727936,1132480577746157568
1132485256240517123,1132487241513750528
0,1132485256240517123
0,1132492686001414144
-1,1132542133682999297
-1,1132543460316254209
0,1132546214220705792
-1,1132567132020051968
-1,1132595778843750400
0,1132627650902712321
1132320205701615617,1132632662944960512
0,1132636001623564288
0,1132636251125952512
-1,1132638095126536192
-1,1132642650497191938
0,1132641749745242113
1132643899510611968,1132646518287142914
1132641749745242113,1132646265328738305
1132643899510611968,1132644547941543936
1132641749745242113,1132644248447152129
1132641749745242113,1132643927260127235
0,1132643602524450816
1132632480576524289,1132645946607775750
1132632480576524289,1132644059334492161
1132320205701615617,1132646149645570050
0,1132645367730835456
1132641749745242113,1132648231714918400
1132641749745242113,1132653542572007424
1132641749745242113,1132652775601594368
-1,1132653566500442112
1132641749745242113,1132660018954854400
1132632480576524289,1132662676482600962
0,1132670225726488576
0,1132678564401299462
1131224276194004997,1132678049231716352
1132670225726488576,1132682731492712449
0,1132686377399795712
1132697940496195585,1132699121880567809
1132697940496195585,1132698568102486017
0,1132703422887669761
0,1132704199324647424
1132697940496195585,1132705362556198917
1132697940496195585,1132701481885470720
1132697940496195585,1132718516249997312
0,1132724750457946112
0,1132725292987015168
1132725292987015168,1132733410672349184
1132632480576524289,1132735446830784513
0,1132741169170010120
0,1132740532726390784
0,1132738814043131911
0,1132738173082263558
1132641749745242113,1132748879085088768
1132632480576524289,1132751877647552512
1132641749745242113,1132761169696088069
-1,1132762173250449408
1132768373262245888,1132769284952866817
1132641749745242113,1132770649540370432
0,1132768373262245888
1132632480576524289,1132778799182090240
0,1132789371462201344
-1,1132794942005415936
0,1132800642383273985
0,1132804400467128321
1132697940496195585,1132804549025181696
-1,1132808178507362307
0,1132806120752537602
0,1132819795794104321
1132641749745242113,1132822117014298624
1132632480576524289,1132823834086772737
0,1132827606389264391
1132641749745242113,1132831817894125569
1131224276194004997,1132834100782538753
-1,1132833232054050816
1132829102874931200,1132838362342207488
-1,1132839174577504256
0,1132837736988192768
0,1132840571356307456
0,1132840125795393538
1132632480576524289,1132848535362256897
1131224276194004997,1132851980328685570
-1,1132875996527583237
-1,1132909007767785472
1023884024450830336,1132908685699760128
1024129144471384064,1132908557354115072
954068157924298752,1132908419978006528
954055257356750849,1132908950804946945
-1,1132908891572973568
1024001565668139008,1132908597845864448
1023893228142116869,1132908355725529088
1094317997232136193,1132908046961840128
1132829102874931200,1132921385003700224
1132972972841611265,1132973256829489152
0,1132972972841611265
0,1132972677583527937
1132970870006267905,1132971733311479809
0,1132970870006267905
0,1132970238075650049
0,1132976774940364800
1132972972841611265,1132975938730418176
1132972972841611265,1132973633763237889
0,1132974668489662465
1132641749745242113,1132978624871616514
1132970870006267905,1132978196033482752
1132972972841611265,1132981798554808320
1132972972841611265,1132988303702204416
0,1132986746646540288
1132986746646540288,1132988662038319104
1132970870006267905,1132988596175163393
0,1132997088428658688
-1,1133002447943811072
0,1133000080510918657
1132972972841611265,1133009209937858560
1131224276194004997,1133007938468106240
0,1133012978645835776
0,1133018553328783360
0,1133016673831858177
0,1133016772607660032
1132829102874931200,1133022096915931138
1132986746646540288,1133019728300183552
0,1133022362855723009
-1,1133020734601781250
1132643899510611968,1133026151847387138
0,1133024067857113090
1132986746646540288,1133029028020051968
1132986746646540288,1133028365575888897
1132986746646540288,1133028265000603648
1132632480576524289,1133028773404839936
1132632480576524289,1133032924872359937
0,1133033749325783041
0,1133039325082542082
0,1133039612673368065
0,1133041721930113027
1132972972841611265,1133050403493470214
0,1133049383342301184
1132972972841611265,1133053111570976770
0,1133052398602268674
0,1133054017729376258
1132972972841611265,1133055008944119808
0,1133060835927052289
0,1133064300350844929
0,1133069377362956290
0,1133078398874660865
1132986746646540288,1133084082206892033
1132986746646540288,1133083055567056897
1132986746646540288,1133082014201131009
1133093262284140544,1133093299139633152
0,1133093262284140544
0,1133097647450009600
1133093262284140544,1133098792226574336
1133093262284140544,1133098627352678400
0,1133096617131823106
0,1133100166565826561
0,1133102576432484352
-1,1133104233836949505
0,1133112862497492992
1132972972841611265,1133112552462934027
0,1133111958100684800
0,1133111089296752640
1133093262284140544,1133116520157143042
0,1133129420271697920
-1,1133130280410210304
1132632480576524289,1133133333813239808
1132972972841611265,1133142069860589569
1132972972841611265,1133141996187594753
-1,1133141180651376642
0,1133141705438453760
0,1133150363329191936
0,1133154473814241280
1132972972841611265,1133159157044043777
1132697940496195585,1133162810609938432
0,1133177147340795908
1133093262284140544,1133182320742154240
-1,1133179433626603523
-1,1133183667608719361
0,1133196024598671362
0,1133194069138706432
0,1133198412684382210
0,1133204129868898305
0,1133202395863949312
1132972972841611265,1133216491233599488
0,1133214261214437376
0,1133214309939589120
0,1133219500193669120
0,1133223603074412544
0,1133223692031397888
0,1133223070599131136
1131224276194004997,1133231148652478464
-1,1133230652617310209
0,1133323637015105539
0,1133333997612933120
0,1133335982881890305
0,1133337511189733376
0,1133341686183211009
0,1133342362032267264
1133347648365318147,1133351415634636805
1133347648365318147,1133351306641453057
1133347648365318147,1133351168061726720
1133347648365318147,1133350997240287232
1133347648365318147,1133350995432488960
1133347648365318147,1133350948422787072
1133347648365318147,1133350929468657664
1133347648365318147,1133350843707797505
1133347648365318147,1133350823927439361
1133347648365318147,1133350798182760449
1133347648365318147,1133350786891755520
1133347648365318147,1133350760685735938
1133347648365318147,1133350746035036167
1133347648365318147,1133350680838705154
1133347648365318147,1133350597611216896
1133347648365318147,1133350590334025728
1133347648365318147,1133350551721271296
1133347648365318147,1133350533773836290
1133347648365318147,1133350480955019264
1133347648365318147,1133350435941683203
1133347648365318147,1133350381587705856
1133347648365318147,1133350366442139648
1133347648365318147,1133350265829167104
1133347648365318147,1133350207566032896
-1,1133350202629394433
1133347648365318147,1133350149743370241
1133347648365318147,1133350126926401538
-1,1133349955748413441
1133347648365318147,1133349869199011840
1133347648365318147,1133349651497848836
1133347648365318147,1133349642173898752
1133347648365318147,1133349619340062720
1133347648365318147,1133349585915662337
1133347648365318147,1133349504160346113
1133347648365318147,1133349487781523456
1133347648365318147,1133349471373418499
1133347648365318147,1133349395494313986
1133347648365318147,1133349278359937025
-1,1133349256012681221
1133347648365318147,1133349152350507008
1133347648365318147,1133349141554356224
1133347648365318147,1133349135409508353
1133347648365318147,1133349073447206912
1133347648365318147,1133349037971845122
1133347648365318147,1133349022654226437
1133347648365318147,1133349000411844609
1133347648365318147,1133348995798052865
1133347648365318147,1133348912083951618
1133347648365318147,1133348828348858368
1133347648365318147,1133348823420551174
1133347648365318147,1133348809663242240
1133347648365318147,1133348799848603648
1133347648365318147,1133348779988537344
1133347648365318147,1133348707301302273
1133347648365318147,1133348696555438081
1133347648365318147,1133348683876118528
1133347648365318147,1133348613403361280
1133347648365318147,1133348482331348993
1133347648365318147,1133348428212256769
1133347648365318147,1133348397203841025
1133347648365318147,1133348386898423808
1133347648365318147,1133348377788407808
1133347648365318147,1133348316094324736
-1,1133348275552161793
-1,1133348274415579136
1133347648365318147,1133348250361184256
1133347648365318147,1133348232929660931
-1,1133348227963641856
1133347648365318147,1133348214546075648
1133347648365318147,1133348208804007942
-1,1133348183961165825
1133347648365318147,1133348145335820288
1133347648365318147,1133348011634044928
0,1133351446483755008
0,1133348967348166663
0,1133348016239370240
0,1133347996312178689
0,1133348656269209600
0,1133353375087636480
1133347648365318147,1133355147403452416
1133347648365318147,1133355058081468417
1133347648365318147,1133355020039196672
-1,1133355009226223616
1133347648365318147,1133354940561338373
1133347648365318147,1133354911813570560
1133347648365318147,1133354845270958080
1133347648365318147,1133354774588477441
1133347648365318147,1133354711241940992
1133347648365318147,1133354685597986816
1133347648365318147,1133354628781887488
1133347648365318147,1133354601686740992
1133347648365318147,1133354525786558464
1133347648365318147,1133354512389988357
1133347648365318147,1133354495033958400
1133354121396936704,1133354494316699648
1133347648365318147,1133354439459389440
1133347648365318147,1133354384434311169
1133347648365318147,1133354302876082176
1133347648365318147,1133354240267702273
1133347648365318147,1133354226560774145
1133347648365318147,1133354178829541377
0,1133354121396936704
1133347648365318147,1133354101989892102
1133347648365318147,1133354019102109697
1133347648365318147,1133353833462153217
-1,1133353831608344576
1133347648365318147,1133353686359511040
1133347648365318147,1133353662158389248
0,1133353661806063617
1133347648365318147,1133353558538170369
1133347648365318147,1133353483116138497
-1,1133353395820081152
1133347648365318147,1133353292807987201
1133347648365318147,1133353161052311554
1133347648365318147,1133353121386774529
1133347648365318147,1133353110972379137
1133347648365318147,1133353107218456576
1133347648365318147,1133353099119218688
1133347648365318147,1133353050867941376
1133347648365318147,1133352931393249282
1133347648365318147,1133352805857681413
0,1133352789466341376
1133347648365318147,1133352779458797570
1133347648365318147,1133352665122004993
1133347648365318147,1133352662618001408
1133347648365318147,1133352655970086912
1133347648365318147,1133352621270589440
1133347648365318147,1133352513455972352
1133347648365318147,1133352470669864960
1133347648365318147,1133352454790238208
1133347648365318147,1133352375870214144
1133347648365318147,1133352295985491971
1133347648365318147,1133352180008800257
1133347648365318147,1133352141232529408
1133347648365318147,1133352140754378753
1133347648365318147,1133352091987140610
1133347648365318147,1133352087335636992
1133347648365318147,1133352038904016898
1133347648365318147,1133351962022502400
1133347648365318147,1133351898684317700
1133347648365318147,1133351848453267457
1133347648365318147,1133351835824283648
1133347648365318147,1133351825632092160
1133347648365318147,1133351813573431296
1133347648365318147,1133351771877855235
1133347648365318147,1133351623156293633
1133347648365318147,1133351579405434880
1133020925128052736,1133357122840924160
1133347648365318147,1133358923195584513
1133347648365318147,1133358786012487680
1133347648365318147,1133358774952091649
1133347648365318147,1133358774679461888
1133347648365318147,1133358704361914368
1133347648365318147,1133358652440612864
1133347648365318147,1133358554382065664
1133347648365318147,1133358477261385728
1133347648365318147,1133358428016001025
1133347648365318147,1133358324609671168
1133347648365318147,1133358213661900800
1133347648365318147,1133358188126978048
1133347648365318147,1133358131172564993
1133347648365318147,1133358081117773824
1133347648365318147,1133358046107832320
1133347648365318147,1133358007432175616
1133347648365318147,1133357771531915264
-1,1133357731610599424
1133347648365318147,1133357702317531136
1133347648365318147,1133357641017843719
1133347648365318147,1133357621270986752
1133347648365318147,1133357593425010691
1133347648365318147,1133357518149881857
-1,1133357494800125952
1133347648365318147,1133357494544347136
1133347648365318147,1133357462101405696
1133347648365318147,1133357432757993473
1133347648365318147,1133357376004874241
1133347648365318147,1133357232832299009
1133347648365318147,1133357183045971969
1133347648365318147,1133357155569078275
1133347648365318147,1133357095921901568
1133347648365318147,1133357081032110080
1133347648365318147,1133356975339778050
1133347648365318147,1133356943769243648
1133347648365318147,1133356855579881472
1133347648365318147,1133356830560784386
1133347648365318147,1133356774545928193
1133347648365318147,1133356710565953538
1133347648365318147,1133356585349197824
1133347648365318147,1133356573164802049
-1,1133356524242448384
1133347648365318147,1133356499638599680
1133347648365318147,1133356432059961345
1133347648365318147,1133356339286163456
-1,1133356258206060544
1133347648365318147,1133356195593576448
1133347648365318147,1133356177738338305
1133347648365318147,1133356058414637061
1133347648365318147,1133355866353283072
1133347648365318147,1133355775085166592
-1,1133355725168754689
1133347648365318147,1133355700158193665
1133347648365318147,1133355680298033154
1133347648365318147,1133355673843097600
1133347648365318147,1133355607916994562
1133347648365318147,1133355595585728512
1133347648365318147,1133355593291505664
1133347648365318147,1133355577005027328
1133347648365318147,1133355505542418432
1133347648365318147,1133355352542650369
1133347648365318147,1133355345231974400
1133347648365318147,1133355274813747201
1133347648365318147,1133355241024425984
1133347648365318147,1133362658382630912
1133347648365318147,1133362652313473025
1133347648365318147,1133362482460987393
1133347648365318147,1133362472960831488
1133347648365318147,1133362364294803456
1133347648365318147,1133362253951057920
1133347648365318147,1133362150301458433
1133347648365318147,1133362135122292738
1133347648365318147,1133361907459645445
1133347648365318147,1133361869694099457
-1,1133361868632985600
-1,1133361865533337606
1133347648365318147,1133361808314654720
1133347648365318147,1133361750382981121
-1,1133361731479187457
-1,1133361675413917698
1133347648365318147,1133361648562053121
1133347648365318147,1133361587828482048
1133347648365318147,1133361426008104960
1133347648365318147,1133361246701531142
1133347648365318147,1133361239575412741
1133347648365318147,1133361189692497920
1133347648365318147,1133360946641027073
-1,1133360899094405128
1133347648365318147,1133360865531650049
1133347648365318147,1133360861098192896
1133347648365318147,1133360845663162368
1133347648365318147,1133360834556645376
1133347648365318147,1133360696568274944
1133347648365318147,1133360660715311104
1133347648365318147,1133360553051721728
1133347648365318147,1133360499259789312
1133347648365318147,1133360190521335808
1133347648365318147,1133360125127942145
1133347648365318147,1133360118635094018
1133347648365318147,1133359882713870337
1133347648365318147,1133359839437103104
1133347648365318147,1133359781882847232
1133347648365318147,1133359698122629120
1133347648365318147,1133359644943048705
1133347648365318147,1133359514940583936
1133347648365318147,1133359456404811778
1133347648365318147,1133359317950898176
-1,1133359147058118657
1133347648365318147,1133359023116435464
1133347648365318147,1133358990841323522
-1,1133361241077030912
1133347648365318147,1133366415866683392
-1,1133366279400824832
1133347648365318147,1133366114728255489
1133347648365318147,1133365981907214337
1133347648365318147,1133365976345522176
1133347648365318147,1133365964534214656
1133347648365318147,1133365946956091395
1133347648365318147,1133365728999018502
1133347648365318147,1133365584488476672
1133347648365318147,1133365568248209411
1133347648365318147,1133365531250184192
1133347648365318147,1133365490703831042
-1,1133365488866799618
1133347648365318147,1133365457682141185
1133347648365318147,1133365416246558721
1133347648365318147,1133365337607614465
1133347648365318147,1133365312496295936
1133347648365318147,1133365204262281216
-1,1133365153565741057
-1,1133365136545243137
1133347648365318147,1133364984254218240
1133347648365318147,1133364971310604288
1133347648365318147,1133364909461463043
1133347648365318147,1133364886220808193
1133347648365318147,1133364655462768640
1133347648365318147,1133364439145701378
